order_item_id,order_id,product_id,quantity,unit_price,line_revenue,customer_id,order_date,status,customer_name,email,city,signup_date,product_name,category,price
337,1181,16,1,2902.43,2902.43,142,2024-10-19,Delivered,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Sunglasses,Fashion,2902.43
339,1183,20,1,3574.18,3574.18,128,2025-07-29,Delivered,Rohan Mehta,rohan.mehta128@example.com,Chennai,2024-01-18,Sneakers,Fashion,3574.18
340,1183,21,2,3863.49,7726.98,128,2025-07-29,Delivered,Rohan Mehta,rohan.mehta128@example.com,Chennai,2024-01-18,Non-Stick Pan Set,Home & Kitchen,3863.49
341,1184,31,1,5679.38,5679.38,65,2025-05-31,Processing,Krishna Joshi,krishna.joshi65@example.com,Kolkata,2024-02-10,Lip Balm Pack,Beauty,5679.38
342,1185,43,1,2567.5,2567.5,1,2025-11-27,Delivered,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Football,Sports,2567.5
343,1185,14,1,385.36,385.36,1,2025-11-27,Delivered,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Running Shoes,Fashion,385.36
344,1185,8,1,5040.36,5040.36,1,2025-11-27,Delivered,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Wireless Mouse,Electronics,5040.36
345,1186,3,1,2677.37,2677.37,66,2025-07-25,Cancelled,Kabir Reddy,kabir.reddy66@example.com,Delhi,2025-07-27,Smartwatch,Electronics,2677.37
346,1187,10,2,5712.1,11424.2,37,2025-02-15,Delivered,Reyansh Mehta,reyansh.mehta37@example.com,Mumbai,2025-04-29,Portable SSD 1TB,Electronics,5712.1
347,1187,24,1,2185.57,2185.57,37,2025-02-15,Delivered,Reyansh Mehta,reyansh.mehta37@example.com,Mumbai,2025-04-29,Air Fryer,Home & Kitchen,2185.57
348,1188,41,1,2229.78,2229.78,71,2025-06-15,Processing,Aadhya Joshi,aadhya.joshi71@example.com,Mumbai,2024-08-21,Adjustable Dumbbell Set,Sports,2567.5
349,1189,7,1,5777.18,5777.18,102,2024-11-22,Delivered,Ananya Patel,ananya.patel102@example.com,Kolkata,2025-02-03,Mechanical Keyboard,Electronics,5777.18
350,1189,9,1,3514.91,3514.91,102,2024-11-22,Delivered,Ananya Patel,ananya.patel102@example.com,Kolkata,2025-02-03,Webcam HD,Electronics,3514.91
351,1190,29,2,274.91,549.82,141,2025-08-30,Cancelled,Kabir Reddy,kabir.reddy141@example.com,Chennai,2025-03-02,Face Wash 100ml,Beauty,3089.4
354,1192,12,1,4082.85,4082.85,31,2025-11-20,Delivered,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Women's Kurti,Fashion,4082.85
355,1193,39,1,3160.39,3160.39,39,2024-01-28,Processing,Vivaan Reddy,vivaan.reddy39@example.com,Bengaluru,2025-02-16,Business Strategy Book,Books,3160.39
356,1193,36,1,2041.15,2041.15,39,2024-01-28,Processing,Vivaan Reddy,vivaan.reddy39@example.com,Bengaluru,2025-02-16,Self-Help Book,Books,2041.15
357,1194,30,2,1836.07,3672.14,54,2025-08-14,Delivered,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Sunscreen SPF50,Beauty,1836.07
358,1194,1,2,620.58,1241.16,54,2025-08-14,Delivered,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Wireless Earbuds,Electronics,620.58
361,1196,34,1,2810.73,2810.73,57,2024-07-14,Delivered,Riya Patel,riya.patel57@example.com,Pune,2024-04-16,Shampoo 340ml,Beauty,2810.73
362,1197,19,1,1211.71,1211.71,53,2025-12-08,Delivered,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Sports Cap,Fashion,1211.71
363,1198,34,1,2810.73,2810.73,59,2024-03-04,Delivered,Arjun Menon,arjun.menon59@example.com,Mumbai,2025-12-04,Shampoo 340ml,Beauty,2810.73
364,1199,12,1,4082.85,4082.85,50,2025-06-22,Returned,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Women's Kurti,Fashion,4082.85
365,1199,3,1,2677.37,2677.37,50,2025-06-22,Returned,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Smartwatch,Electronics,2677.37
366,1199,13,1,1726.64,1726.64,50,2025-06-22,Returned,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Denim Jacket,Fashion,1726.64
367,1199,7,2,5777.18,11554.36,50,2025-06-22,Returned,Sai Kapoor,unknown@example.com,Hyderabad,2025-08-31,Mechanical Keyboard,Electronics,5777.18
368,1200,39,2,3160.39,6320.78,69,2024-12-16,Cancelled,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Business Strategy Book,Books,3160.39
369,1201,42,2,3324.17,6648.34,148,2025-12-10,Shipped,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Cricket Bat,Sports,3324.17
370,1201,32,1,5638.73,5638.73,148,2025-12-10,Shipped,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Hair Serum,Beauty,3089.4
371,1201,6,1,684.26,684.26,148,2025-12-10,Shipped,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Power Bank 10000mAh,Electronics,684.26
372,1201,30,2,1836.07,3672.14,148,2025-12-10,Shipped,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Sunscreen SPF50,Beauty,1836.07
373,1202,5,2,1614.65,3229.3,127,2024-10-12,Shipped,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,USB-C Hub,Electronics,1614.65
374,1203,34,1,2810.73,2810.73,148,2025-12-22,Delivered,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Shampoo 340ml,Beauty,2810.73
375,1204,13,1,1726.64,1726.64,25,2024-12-23,Shipped,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Denim Jacket,Fashion,1726.64
376,1204,34,3,2810.73,8432.19,25,2024-12-23,Shipped,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Shampoo 340ml,Beauty,2810.73
377,1205,7,1,5777.18,5777.18,39,2024-12-19,Delivered,Vivaan Reddy,vivaan.reddy39@example.com,Bengaluru,2025-02-16,Mechanical Keyboard,Electronics,5777.18
378,1205,41,2,2648.39,5296.78,39,2024-12-19,Delivered,Vivaan Reddy,vivaan.reddy39@example.com,Bengaluru,2025-02-16,Adjustable Dumbbell Set,Sports,2567.5
379,1206,36,1,2041.15,2041.15,107,2025-03-28,Shipped,Aditya Chawla,aditya.chawla107@example.com,Bengaluru,2025-04-17,Self-Help Book,Books,2041.15
381,1206,33,1,3368.07,3368.07,107,2025-03-28,Shipped,Aditya Chawla,aditya.chawla107@example.com,Bengaluru,2025-04-17,Body Lotion 200ml,Beauty,3368.07
382,1207,21,1,3863.49,3863.49,74,2024-10-04,Shipped,Aarav Reddy,aarav.reddy74@example.com,Mumbai,2024-07-01,Non-Stick Pan Set,Home & Kitchen,3863.49
383,1207,24,1,2185.57,2185.57,74,2024-10-04,Shipped,Aarav Reddy,aarav.reddy74@example.com,Mumbai,2024-07-01,Air Fryer,Home & Kitchen,2185.57
384,1207,27,1,5167.74,5167.74,74,2024-10-04,Shipped,Aarav Reddy,aarav.reddy74@example.com,Mumbai,2024-07-01,Ceramic Dinner Set,Home & Kitchen,5167.74
385,1207,41,3,1636.42,4909.26,74,2024-10-04,Shipped,Aarav Reddy,aarav.reddy74@example.com,Mumbai,2024-07-01,Adjustable Dumbbell Set,Sports,2567.5
386,1208,26,1,4070.28,4070.28,125,2024-02-21,Delivered,Rahul Rao,rahul.rao125@example.com,Delhi,2024-10-13,Vacuum Flask,Home & Kitchen,4070.28
389,1211,45,2,2266.41,4532.82,19,2025-05-03,Delivered,Ananya Kapoor,ananya.kapoor19@example.com,Bengaluru,2025-06-05,Skipping Rope,Sports,2266.41
390,1212,37,1,5825.58,5825.58,147,2025-10-23,Delivered,Krishna Patel,krishna.patel147@example.com,Pune,2025-04-09,Children's Story Set,Books,5825.58
391,1212,10,1,5712.1,5712.1,147,2025-10-23,Delivered,Krishna Patel,krishna.patel147@example.com,Pune,2025-04-09,Portable SSD 1TB,Electronics,5712.1
392,1213,16,2,2902.43,5804.86,66,2024-08-25,Delivered,Kabir Reddy,kabir.reddy66@example.com,Delhi,2025-07-27,Sunglasses,Fashion,2902.43
393,1213,15,1,4574.17,4574.17,66,2024-08-25,Delivered,Kabir Reddy,kabir.reddy66@example.com,Delhi,2025-07-27,Leather Wallet,Fashion,4574.17
394,1213,17,2,3961.33,7922.66,66,2024-08-25,Delivered,Kabir Reddy,kabir.reddy66@example.com,Delhi,2025-07-27,Formal Shirt,Fashion,3961.33
395,1214,12,2,4082.85,8165.7,91,2024-02-07,Returned,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Women's Kurti,Fashion,4082.85
396,1214,32,1,3907.19,3907.19,91,2024-02-07,Returned,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Hair Serum,Beauty,3089.4
397,1214,45,2,2266.41,4532.82,91,2024-02-07,Returned,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Skipping Rope,Sports,2266.41
398,1215,22,1,3026.6,3026.6,149,2024-02-08,Delivered,Ayaan Nair,ayaan.nair149@example.com,Bengaluru,2024-03-02,Electric Kettle,Home & Kitchen,3026.6
399,1215,23,2,683.77,1367.54,149,2024-02-08,Delivered,Ayaan Nair,ayaan.nair149@example.com,Bengaluru,2024-03-02,LED Desk Lamp,Home & Kitchen,683.77
400,1215,28,1,2079.35,2079.35,149,2024-02-08,Delivered,Ayaan Nair,ayaan.nair149@example.com,Bengaluru,2024-03-02,Storage Organizer Box,Home & Kitchen,2079.35
401,1216,41,1,1932.98,1932.98,128,2024-10-18,Processing,Rohan Mehta,rohan.mehta128@example.com,Chennai,2024-01-18,Adjustable Dumbbell Set,Sports,2567.5
402,1217,10,1,5712.1,5712.1,99,2024-05-17,Processing,Arjun Iyer,arjun.iyer99@example.com,Delhi,2025-02-21,Portable SSD 1TB,Electronics,5712.1
403,1217,21,1,3863.49,3863.49,99,2024-05-17,Processing,Arjun Iyer,arjun.iyer99@example.com,Delhi,2025-02-21,Non-Stick Pan Set,Home & Kitchen,3863.49
405,1219,26,1,4070.28,4070.28,75,2024-10-29,Delivered,Vivaan Reddy,vivaan.reddy75@example.com,Hyderabad,2025-03-20,Vacuum Flask,Home & Kitchen,4070.28
406,1220,4,1,2035.58,2035.58,32,2025-06-11,Cancelled,Riya Singh,riya.singh32@example.com,Pune,2024-11-15,Laptop Stand,Electronics,2035.58
407,1220,36,1,2041.15,2041.15,32,2025-06-11,Cancelled,Riya Singh,riya.singh32@example.com,Pune,2024-11-15,Self-Help Book,Books,2041.15
409,1222,37,1,5825.58,5825.58,101,2024-08-29,Processing,Meera Sharma,meera.sharma101@example.com,Unknown,2025-08-12,Children's Story Set,Books,5825.58
410,1223,16,1,2902.43,2902.43,34,2025-08-19,Delivered,Diya Sharma,diya.sharma34@example.com,Hyderabad,2025-07-21,Sunglasses,Fashion,2902.43
411,1223,5,1,1614.65,1614.65,34,2025-08-19,Delivered,Diya Sharma,diya.sharma34@example.com,Hyderabad,2025-07-21,USB-C Hub,Electronics,1614.65
412,1224,27,1,5167.74,5167.74,61,2025-04-21,Shipped,Ayaan Verma,ayaan.verma61@example.com,Bengaluru,2024-12-07,Ceramic Dinner Set,Home & Kitchen,5167.74
413,1225,39,1,3160.39,3160.39,8,2025-12-07,Delivered,Riya Reddy,riya.reddy8@example.com,Delhi,2024-03-21,Business Strategy Book,Books,3160.39
414,1226,23,1,683.77,683.77,96,2025-09-21,Delivered,Ayaan Pillai,ayaan.pillai96@example.com,Chennai,2025-10-03,LED Desk Lamp,Home & Kitchen,683.77
415,1227,10,1,5712.1,5712.1,9,2025-01-17,Returned,Anika Joshi,anika.joshi9@example.com,Unknown,2024-07-15,Portable SSD 1TB,Electronics,5712.1
416,1228,44,1,1247.36,1247.36,74,2025-11-11,Delivered,Aarav Reddy,aarav.reddy74@example.com,Mumbai,2024-07-01,Resistance Bands Set,Sports,1247.36
417,1229,8,3,5040.36,15121.079999999998,25,2024-03-24,Processing,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Wireless Mouse,Electronics,5040.36
418,1229,4,2,2035.58,4071.16,25,2024-03-24,Processing,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Laptop Stand,Electronics,2035.58
419,1229,16,1,2902.43,2902.43,25,2024-03-24,Processing,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Sunglasses,Fashion,2902.43
420,1230,29,1,2091.48,2091.48,119,2024-04-24,Delivered,Aarohi Menon,aarohi.menon119@example.com,Bengaluru,2025-03-06,Face Wash 100ml,Beauty,3089.4
421,1231,35,1,1989.93,1989.93,104,2025-08-09,Delivered,Myra Kapoor,myra.kapoor104@example.com,Mumbai,2025-03-22,Fiction Bestseller,Books,1989.93
422,1232,10,1,5712.1,5712.1,106,2025-08-20,Processing,Anika Bhat,anika.bhat106@example.com,Bengaluru,2025-02-07,Portable SSD 1TB,Electronics,5712.1
423,1232,45,1,2266.41,2266.41,106,2025-08-20,Processing,Anika Bhat,anika.bhat106@example.com,Bengaluru,2025-02-07,Skipping Rope,Sports,2266.41
424,1233,11,1,5997.5,5997.5,75,2024-05-15,Returned,Vivaan Reddy,vivaan.reddy75@example.com,Hyderabad,2025-03-20,Men's Cotton T-Shirt,Fashion,5997.5
425,1234,18,1,5509.03,5509.03,54,2025-11-19,Shipped,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Women's Handbag,Fashion,5509.03
426,1234,4,1,2035.58,2035.58,54,2025-11-19,Shipped,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Laptop Stand,Electronics,2035.58
427,1235,43,2,2567.5,5135.0,2,2024-08-11,Delivered,Sai Bhat,sai.bhat2@example.com,Unknown,2025-08-27,Football,Sports,2567.5
428,1235,24,2,2185.57,4371.14,2,2024-08-11,Delivered,Sai Bhat,sai.bhat2@example.com,Unknown,2025-08-27,Air Fryer,Home & Kitchen,2185.57
429,1236,25,1,2099.85,2099.85,31,2024-03-11,Processing,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Cotton Bedsheet Set,Home & Kitchen,2099.85
430,1237,32,1,3078.81,3078.81,134,2025-10-23,Returned,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Hair Serum,Beauty,3089.4
431,1237,39,3,3160.39,9481.17,134,2025-10-23,Returned,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Business Strategy Book,Books,3160.39
432,1237,35,1,1989.93,1989.93,134,2025-10-23,Returned,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Fiction Bestseller,Books,1989.93
433,1237,6,1,684.26,684.26,134,2025-10-23,Returned,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Power Bank 10000mAh,Electronics,684.26
434,1238,23,1,683.77,683.77,31,2025-01-21,Returned,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,LED Desk Lamp,Home & Kitchen,683.77
435,1239,33,1,3368.07,3368.07,69,2025-10-31,Cancelled,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Body Lotion 200ml,Beauty,3368.07
436,1240,25,2,2099.85,4199.7,66,2024-08-16,Delivered,Kabir Reddy,kabir.reddy66@example.com,Delhi,2025-07-27,Cotton Bedsheet Set,Home & Kitchen,2099.85
437,1241,36,3,2041.15,6123.450000000001,107,2025-11-20,Returned,Aditya Chawla,aditya.chawla107@example.com,Bengaluru,2025-04-17,Self-Help Book,Books,2041.15
438,1242,26,1,4070.28,4070.28,127,2025-04-16,Cancelled,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,Vacuum Flask,Home & Kitchen,4070.28
439,1243,44,1,1247.36,1247.36,58,2024-02-02,Returned,Sai Reddy,sai.reddy58@example.com,Pune,2025-07-20,Resistance Bands Set,Sports,1247.36
440,1244,16,1,2902.43,2902.43,9,2024-09-03,Delivered,Anika Joshi,anika.joshi9@example.com,Unknown,2024-07-15,Sunglasses,Fashion,2902.43
441,1245,39,1,3160.39,3160.39,25,2024-09-07,Delivered,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Business Strategy Book,Books,3160.39
442,1246,9,1,3514.91,3514.91,112,2024-02-27,Delivered,Kabir Nair,kabir.nair112@example.com,Chennai,2025-11-16,Webcam HD,Electronics,3514.91
443,1247,9,1,3514.91,3514.91,91,2024-11-22,Cancelled,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Webcam HD,Electronics,3514.91
445,1248,28,1,2079.35,2079.35,63,2024-08-14,Returned,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Storage Organizer Box,Home & Kitchen,2079.35
446,1249,21,3,3863.49,11590.47,71,2024-06-28,Returned,Aadhya Joshi,aadhya.joshi71@example.com,Mumbai,2024-08-21,Non-Stick Pan Set,Home & Kitchen,3863.49
447,1249,5,1,1614.65,1614.65,71,2024-06-28,Returned,Aadhya Joshi,aadhya.joshi71@example.com,Mumbai,2024-08-21,USB-C Hub,Electronics,1614.65
448,1249,36,2,2041.15,4082.3,71,2024-06-28,Returned,Aadhya Joshi,aadhya.joshi71@example.com,Mumbai,2024-08-21,Self-Help Book,Books,2041.15
449,1249,35,2,1989.93,3979.86,71,2024-06-28,Returned,Aadhya Joshi,aadhya.joshi71@example.com,Mumbai,2024-08-21,Fiction Bestseller,Books,1989.93
450,1250,29,2,4956.94,9913.88,54,2025-10-20,Returned,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Face Wash 100ml,Beauty,3089.4
451,1251,10,1,5712.1,5712.1,141,2025-02-22,Delivered,Kabir Reddy,kabir.reddy141@example.com,Chennai,2025-03-02,Portable SSD 1TB,Electronics,5712.1
452,1251,13,2,1726.64,3453.28,141,2025-02-22,Delivered,Kabir Reddy,kabir.reddy141@example.com,Chennai,2025-03-02,Denim Jacket,Fashion,1726.64
453,1252,37,1,5825.58,5825.58,124,2024-08-18,Shipped,Diya Sharma,diya.sharma124@example.com,Chennai,2024-11-28,Children's Story Set,Books,5825.58
454,1253,2,1,383.19,383.19,107,2024-02-29,Returned,Aditya Chawla,aditya.chawla107@example.com,Bengaluru,2025-04-17,Bluetooth Speaker,Electronics,383.19
455,1254,33,1,3368.07,3368.07,69,2025-02-01,Delivered,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Body Lotion 200ml,Beauty,3368.07
456,1254,39,1,3160.39,3160.39,69,2025-02-01,Delivered,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Business Strategy Book,Books,3160.39
457,1255,11,1,5997.5,5997.5,40,2025-01-14,Delivered,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Men's Cotton T-Shirt,Fashion,5997.5
458,1255,13,3,1726.64,5179.92,40,2025-01-14,Delivered,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Denim Jacket,Fashion,1726.64
459,1256,15,1,4574.17,4574.17,27,2024-10-01,Returned,Pooja Pillai,pooja.pillai27@example.com,Unknown,2025-09-05,Leather Wallet,Fashion,4574.17
461,1256,13,1,1726.64,1726.64,27,2024-10-01,Returned,Pooja Pillai,pooja.pillai27@example.com,Unknown,2025-09-05,Denim Jacket,Fashion,1726.64
462,1256,14,1,385.36,385.36,27,2024-10-01,Returned,Pooja Pillai,pooja.pillai27@example.com,Unknown,2025-09-05,Running Shoes,Fashion,385.36
463,1257,3,1,2677.37,2677.37,38,2024-07-11,Delivered,Sai Chawla,sai.chawla38@example.com,Delhi,2025-03-09,Smartwatch,Electronics,2677.37
464,1258,26,3,4070.28,12210.84,40,2024-11-06,Delivered,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Vacuum Flask,Home & Kitchen,4070.28
465,1258,40,1,5930.5,5930.5,40,2024-11-06,Delivered,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Yoga Mat,Sports,5930.5
466,1259,3,1,2677.37,2677.37,25,2024-09-05,Delivered,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Smartwatch,Electronics,2677.37
467,1259,34,2,2810.73,5621.46,25,2024-09-05,Delivered,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Shampoo 340ml,Beauty,2810.73
468,1260,35,1,1989.93,1989.93,105,2024-10-16,Returned,Karthik Malhotra,karthik.malhotra105@example.com,Pune,2024-06-18,Fiction Bestseller,Books,1989.93
469,1261,34,3,2810.73,8432.19,125,2024-09-24,Cancelled,Rahul Rao,rahul.rao125@example.com,Delhi,2024-10-13,Shampoo 340ml,Beauty,2810.73
470,1261,41,1,5323.73,5323.73,125,2024-09-24,Cancelled,Rahul Rao,rahul.rao125@example.com,Delhi,2024-10-13,Adjustable Dumbbell Set,Sports,2567.5
471,1262,11,1,5997.5,5997.5,51,2025-04-25,Cancelled,Karthik Pillai,karthik.pillai51@example.com,Delhi,2024-09-24,Men's Cotton T-Shirt,Fashion,5997.5
473,1264,6,1,684.26,684.26,4,2025-08-21,Returned,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Power Bank 10000mAh,Electronics,684.26
474,1264,33,3,3368.07,10104.210000000001,4,2025-08-21,Returned,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Body Lotion 200ml,Beauty,3368.07
475,1265,27,1,5167.74,5167.74,128,2024-09-08,Processing,Rohan Mehta,rohan.mehta128@example.com,Chennai,2024-01-18,Ceramic Dinner Set,Home & Kitchen,5167.74
476,1266,13,1,1726.64,1726.64,75,2024-09-20,Processing,Vivaan Reddy,vivaan.reddy75@example.com,Hyderabad,2025-03-20,Denim Jacket,Fashion,1726.64
477,1266,30,1,1836.07,1836.07,75,2024-09-20,Processing,Vivaan Reddy,vivaan.reddy75@example.com,Hyderabad,2025-03-20,Sunscreen SPF50,Beauty,1836.07
478,1267,8,1,5040.36,5040.36,36,2025-04-16,Delivered,Aditya Pillai,aditya.pillai36@example.com,Mumbai,2024-10-12,Wireless Mouse,Electronics,5040.36
479,1268,6,2,684.26,1368.52,72,2025-07-13,Processing,Isha Menon,isha.menon72@example.com,Mumbai,2024-03-12,Power Bank 10000mAh,Electronics,684.26
480,1268,34,3,2810.73,8432.19,72,2025-07-13,Processing,Isha Menon,isha.menon72@example.com,Mumbai,2024-03-12,Shampoo 340ml,Beauty,2810.73
481,1269,36,1,2041.15,2041.15,31,2025-06-20,Delivered,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Self-Help Book,Books,2041.15
482,1270,37,2,5825.58,11651.16,25,2024-01-07,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Children's Story Set,Books,5825.58
483,1270,43,2,2567.5,5135.0,25,2024-01-07,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Football,Sports,2567.5
484,1270,10,1,5712.1,5712.1,25,2024-01-07,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Portable SSD 1TB,Electronics,5712.1
485,1270,11,1,5997.5,5997.5,25,2024-01-07,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Men's Cotton T-Shirt,Fashion,5997.5
486,1271,9,3,3514.91,10544.73,78,2024-01-10,Delivered,Neha Singh,neha.singh78@example.com,Delhi,2025-03-17,Webcam HD,Electronics,3514.91
490,1273,6,1,684.26,684.26,69,2025-07-18,Returned,Karthik Kapoor,karthik.kapoor69@example.com,Mumbai,2024-06-12,Power Bank 10000mAh,Electronics,684.26
491,1274,18,1,5509.03,5509.03,147,2024-01-18,Returned,Krishna Patel,krishna.patel147@example.com,Pune,2025-04-09,Women's Handbag,Fashion,5509.03
492,1274,40,1,5930.5,5930.5,147,2024-01-18,Returned,Krishna Patel,krishna.patel147@example.com,Pune,2025-04-09,Yoga Mat,Sports,5930.5
493,1274,41,1,364.82,364.82,147,2024-01-18,Returned,Krishna Patel,krishna.patel147@example.com,Pune,2025-04-09,Adjustable Dumbbell Set,Sports,2567.5
494,1275,39,1,3160.39,3160.39,55,2024-04-08,Delivered,Ananya Iyer,ananya.iyer55@example.com,Mumbai,2025-01-13,Business Strategy Book,Books,3160.39
495,1275,20,1,3574.18,3574.18,55,2024-04-08,Delivered,Ananya Iyer,ananya.iyer55@example.com,Mumbai,2025-01-13,Sneakers,Fashion,3574.18
496,1276,19,1,1211.71,1211.71,59,2024-09-30,Returned,Arjun Menon,arjun.menon59@example.com,Mumbai,2025-12-04,Sports Cap,Fashion,1211.71
497,1277,36,3,2041.15,6123.450000000001,125,2025-12-14,Delivered,Rahul Rao,rahul.rao125@example.com,Delhi,2024-10-13,Self-Help Book,Books,2041.15
498,1277,12,1,4082.85,4082.85,125,2025-12-14,Delivered,Rahul Rao,rahul.rao125@example.com,Delhi,2024-10-13,Women's Kurti,Fashion,4082.85
499,1278,21,2,3863.49,7726.98,17,2024-04-05,Returned,Rohan Bansal,rohan.bansal17@example.com,Bengaluru,2024-09-28,Non-Stick Pan Set,Home & Kitchen,3863.49
500,1278,24,2,2185.57,4371.14,17,2024-04-05,Returned,Rohan Bansal,rohan.bansal17@example.com,Bengaluru,2024-09-28,Air Fryer,Home & Kitchen,2185.57
501,1278,25,1,2099.85,2099.85,17,2024-04-05,Returned,Rohan Bansal,rohan.bansal17@example.com,Bengaluru,2024-09-28,Cotton Bedsheet Set,Home & Kitchen,2099.85
502,1279,22,1,3026.6,3026.6,29,2025-10-14,Delivered,Aditya Iyer,aditya.iyer29@example.com,Pune,2025-05-12,Electric Kettle,Home & Kitchen,3026.6
503,1279,34,1,2810.73,2810.73,29,2025-10-14,Delivered,Aditya Iyer,aditya.iyer29@example.com,Pune,2025-05-12,Shampoo 340ml,Beauty,2810.73
504,1279,27,2,5167.74,10335.48,29,2025-10-14,Delivered,Aditya Iyer,aditya.iyer29@example.com,Pune,2025-05-12,Ceramic Dinner Set,Home & Kitchen,5167.74
505,1280,31,1,5679.38,5679.38,80,2025-10-22,Cancelled,Krishna Chawla,krishna.chawla80@example.com,Delhi,2025-02-16,Lip Balm Pack,Beauty,5679.38
506,1280,45,1,2266.41,2266.41,80,2025-10-22,Cancelled,Krishna Chawla,krishna.chawla80@example.com,Delhi,2025-02-16,Skipping Rope,Sports,2266.41
507,1280,39,1,3160.39,3160.39,80,2025-10-22,Cancelled,Krishna Chawla,krishna.chawla80@example.com,Delhi,2025-02-16,Business Strategy Book,Books,3160.39
508,1280,19,1,1211.71,1211.71,80,2025-10-22,Cancelled,Krishna Chawla,krishna.chawla80@example.com,Delhi,2025-02-16,Sports Cap,Fashion,1211.71
509,1281,32,2,1511.42,3022.84,49,2025-06-24,Delivered,Ishaan Iyer,ishaan.iyer49@example.com,Hyderabad,2024-03-10,Hair Serum,Beauty,3089.4
510,1281,12,1,4082.85,4082.85,49,2025-06-24,Delivered,Ishaan Iyer,ishaan.iyer49@example.com,Hyderabad,2024-03-10,Women's Kurti,Fashion,4082.85
511,1282,8,2,5040.36,10080.72,40,2025-05-01,Shipped,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Wireless Mouse,Electronics,5040.36
512,1282,14,1,385.36,385.36,40,2025-05-01,Shipped,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Running Shoes,Fashion,385.36
